Latitud,Longitud,Ancho Izq,Ancho Der,1=es cabecera/0=no es cambecera ,Velocidad,Dosis S1,Dosis S2,Dosis S3,Dosis S4,Dosis S1 Target,Dosis S2 Target,Hora,Minutos,Segundos,Dosis S3 Target,Dosis S4 Target,Corrimiento Antena X,Corrimiento Antena Y,Corrimiento Antena V,Corrimiento Antena H,Rendimiento Instantaneo Forraje,Acumulador Rendimiento Forraje,Siembra->Semilla Metros/Parcela->Contador [1],Siembra->Semilla Metros/Parcela->Contador [2],Siembra->Semilla Metros/Parcela->Contador [3],Siembra->Semilla Metros/Parcela->Contador [4],Siembra->Semilla Metros/Parcela->Contador [5],Siembra->Semilla Metros/Parcela->Contador [6],Siembra->Semilla Metros/Parcela->Contador [7],Siembra->Semilla Metros/Parcela->Contador [8],Siembra->Semilla Metros/Parcela->Contador [9],Siembra->Semilla Metros/Parcela->Contador [10],Siembra->Semilla Metros/Parcela->Contador [11],Siembra->Semilla Metros/Parcela->Contador [12],Siembra->Semilla Metros/Parcela->Contador [13],Siembra->Semilla Metros/Parcela->Contador [14],Siembra->Semilla Metros/Parcela->Contador [15],Target Siembra,Promedio Siembra,Apertura Sensor Forraje Pulso,Factor Calibracion,
-35.1970188768,-59.9256300983,4.89,4.89,0,6.1,44,44,0,0,44,44,12,41,31,0,0,0,0,0,0,,,0,5.2,4.8,4.6,4.3,5.3,4.8,4.8,5.3,4.8,5.4,4.2,5.4,4.9,6.5,4,5.09,-1,1,
-35.1968738831,-59.925497742,4.89,4.89,0,6.1,44,44,0,0,44,44,12,41,31,0,0,0,0,0,0,,,0,5.2,4.8,4.6,4.3,5.3,4.8,4.8,5.3,4.8,5.4,4.2,5.4,4.9,6.5,4,4.95,-1,1,
-35.1967283085,-59.9253637664,4.89,4.89,0,6.1,44,44,0,0,44,44,12,42,2,0,0,0,0,0,0,,,0,4.4,4.3,5.5,4.3,4.9,4.4,5.3,6.2,5.6,5,4.9,4.9,4.4,6.9,4,4.74,-1,1,
-35.1965832532,-59.9252284889,4.89,4.89,0,6,44,44,0,0,44,44,12,42,2,0,0,0,0,0,0,,,0,4.4,4.3,5.5,4.3,4.9,4.4,5.3,6.2,5.6,5,4.9,4.9,4.4,6.9,4,4.7,-1,1,
-35.1965790268,-59.9252256314,4.89,4.89,0,6.1,44,44,0,0,44,44,12,42,2,0,0,0,0,0,0,,,0,4.4,4.3,5.5,4.3,4.9,4.4,5.3,6.2,5.6,5,4.9,4.9,4.4,6.9,4,4.7,-1,1,
-35.1964355915,-59.9250924324,4.89,4.89,0,5.9,44,44,0,0,44,44,12,42,32,0,0,0,0,0,0,,,0,4.4,4.3,5.5,4.3,4.9,4.4,5.3,6.2,5.6,5,4.9,4.9,4.4,6.9,4,4.91,-1,1,
-35.196300342,-59.924941022,4.89,4.89,0,6,44,44,0,0,44,44,12,42,32,0,0,0,0,0,0,,,0,5.3,4.2,5.8,4.6,4.7,4.7,4.9,5.1,4.8,5.9,4.2,5.3,4.8,4.8,4,4.73,-1,1,
-35.1961801605,-59.9247770698,4.89,4.89,0,6.1,44,44,0,0,44,44,12,42,32,0,0,0,0,0,0,,,0,5.3,4.2,5.8,4.6,4.7,4.7,4.9,5.1,4.8,5.9,4.2,5.3,4.8,4.8,4,4.79,-1,1,
-35.1960626408,-59.9246024109,4.89,4.89,0,6,44,44,0,0,44,44,12,43,2,0,0,0,0,0,0,,,0,4.8,5.7,4.8,4.8,4.8,4.7,4.7,4.7,4.7,5,4.7,5.9,4.7,4.8,4,4.65,-1,1,
-35.1959538644,-59.9244225456,4.89,4.89,0,6,47,47,0,0,47,47,12,43,2,0,0,0,0,0,0,,,0,4.8,5.7,4.8,4.8,4.8,4.7,4.7,4.7,4.7,5,4.7,5.9,4.7,4.8,4,5.07,-1,1,
-35.1959198432,-59.9243554536,4.89,4.89,0,6,47,47,0,0,47,47,12,43,2,0,0,0,0,0,0,,,0,4.8,5.7,4.8,4.8,4.8,4.7,4.7,4.7,4.7,5,4.7,5.9,4.7,4.8,4,4.88,-1,1,
-35.1958529571,-59.924147267,4.89,4.89,0,6,47,47,0,0,47,47,12,43,32,0,0,0,0,0,0,,,0,5.4,5.4,5.4,5.4,5.3,6.4,4.8,6,5.1,4.9,4.8,5.4,4.8,6,4,4.87,-1,1,
-35.1958029268,-59.9239336151,4.89,4.89,0,6,47,47,0,0,47,47,12,43,32,0,0,0,0,0,0,,,0,5.4,5.4,5.4,5.4,5.3,6.4,4.8,6,5.1,4.9,4.8,5.4,4.8,6,4,5.29,-1,1,
-35.1957142367,-59.923742059,4.89,4.89,0,6.1,47,47,0,0,47,47,12,44,2,0,0,0,0,0,0,,,0,5.4,4.7,4.9,4.7,5.2,4.7,4.7,5.2,4.8,5.3,4.7,5.4,4.7,4.7,4,5.28,-1,1,
-35.1956258437,-59.923547547,4.89,4.89,0,6.1,47,47,0,0,47,47,12,44,2,0,0,0,0,0,0,,,0,5.4,4.7,4.9,4.7,5.2,4.7,4.7,5.2,4.8,5.3,4.7,5.4,4.7,4.7,4,5.3,-1,1,
-35.195540722,-59.9233526962,4.89,4.89,0,6.1,47,47,0,0,47,47,12,44,2,0,0,0,0,0,0,,,0,5.4,4.7,4.9,4.7,5.2,4.7,4.7,5.2,4.8,5.3,4.7,5.4,4.7,4.7,4,5.06,-1,1,
-35.1954503974,-59.9231604933,4.89,4.89,0,6.1,47,47,0,0,47,47,12,44,32,0,0,0,0,0,0,,,0,4.9,4.8,5.3,4.8,5.1,4.8,5.3,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4,4.99,-1,1,
-35.1953590283,-59.9229693837,4.89,4.89,0,5.9,47,47,0,0,47,47,12,44,32,0,0,0,0,0,0,,,0,4.9,4.8,5.3,4.8,5.1,4.8,5.3,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4,5.05,-1,1,
-35.195261009,-59.9227815763,4.89,4.89,0,6,47,47,0,0,47,47,12,45,2,0,0,0,0,0,0,,,0,5.9,4.8,5.7,4.8,4.8,4.8,5.4,4.8,3.6,6.6,5.4,5.3,4.8,5.4,4,5.14,-1,1,
-35.1951600399,-59.9225999236,4.89,4.89,0,6.1,47,47,0,0,47,47,12,45,2,0,0,0,0,0,0,,,0,5.9,4.8,5.7,4.8,4.8,4.8,5.4,4.8,3.6,6.6,5.4,5.3,4.8,5.4,4,4.83,-1,1,
-35.1950456609,-59.9224287095,4.89,4.89,0,6,47,47,0,0,47,47,12,45,2,0,0,0,0,0,0,,,0,5.9,4.8,5.7,4.8,4.8,4.8,5.4,4.8,3.6,6.6,5.4,5.3,4.8,5.4,4,5,-1,1,
-35.194931484,-59.9222526557,4.89,4.89,0,6,47,47,0,0,47,47,12,45,32,0,0,0,0,0,0,,,0,5.3,5.9,4.7,5.3,4.7,5,5.2,4.7,5.2,5.3,5.3,4.8,5.4,4.7,4,5.05,-1,1,
-35.1948302194,-59.9220650645,4.89,4.89,0,6.1,47,47,0,0,47,47,12,45,32,0,0,0,0,0,0,,,0,5.3,5.9,4.7,5.3,4.7,5,5.2,4.7,5.2,5.3,5.3,4.8,5.4,4.7,4,5.12,-1,1,
-35.1947297535,-59.9218798141,4.89,4.89,0,6,47,47,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.19,-1,1,
-35.1947051325,-59.9218593469,4.89,4.89,0,6.3,47,47,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.14,-1,1,
-35.1946813755,-59.9218582162,4.89,4.89,0,6.7,47,47,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.71,-1,1,
-35.1946576216,-59.9218709346,4.89,4.89,0,6.6,47,47,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.65,-1,1,
-35.1946363832,-59.9218999027,0.2445,0.2445,0,6.3,0,0,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.75,-1,1,
-35.1946294849,-59.9219421916,0.2445,0.2445,0,5.6,0,0,0,0,0,0,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.02,-1,1,
-35.1946390096,-59.9219752731,0.2445,0.2445,0,5.6,0,0,0,0,0,0,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946595864,-59.9219995085,0.2445,0.2445,0,5.5,0,0,0,0,0,0,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946904508,-59.9220105595,0.2445,0.2445,0,5.2,0,0,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1947248576,-59.9220394469,0.2445,0.2445,0,4.9,0,0,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1947313933,-59.922058606,4.89,4.89,0,4.5,0,0,0,0,47,47,12,46,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1948242521,-59.9222492306,4.89,4.89,0,5.6,50,50,0,0,50,50,12,46,32,0,0,0,0,0,0,,,0,4.9,5.4,5.4,5.3,5.4,5.4,6,6,5.4,4.9,5.4,6,4.9,5.4,4,5.33,-1,1,
-35.1949344834,-59.9224288052,4.89,4.89,0,6,50,50,0,0,50,50,12,46,32,0,0,0,0,0,0,,,0,4.9,5.4,5.4,5.3,5.4,5.4,6,6,5.4,4.9,5.4,6,4.9,5.4,4,5.49,-1,1,
-35.195047328,-59.9226062937,4.89,4.89,0,6.2,50,50,0,0,50,50,12,47,2,0,0,0,0,0,0,,,0,6.4,5.3,6.9,5.1,5.8,5.3,4.8,6,5.4,5.5,5.2,5.8,8.6,6.9,4,5.29,-1,1,
-35.1951600014,-59.9227827773,4.89,4.89,0,6,50,50,0,0,50,50,12,47,2,0,0,0,0,0,0,,,0,6.4,5.3,6.9,5.1,5.8,5.3,4.8,6,5.4,5.5,5.2,5.8,8.6,6.9,4,5.33,-1,1,
-35.1952569093,-59.922972356,4.89,4.89,0,6.1,50,50,0,0,50,50,12,47,2,0,0,0,0,0,0,,,0,4.7,4.7,5.7,4.1,5.3,4.8,4.9,5.4,5.9,5.4,5.8,4.7,5.2,4.9,4,5.44,-1,1,
-35.1953513054,-59.9231633695,4.89,4.89,0,6.1,47,47,0,0,47,47,12,47,32,0,0,0,0,0,0,,,0,4.7,4.7,5.7,4.1,5.3,4.8,4.9,5.4,5.9,5.4,5.8,4.7,5.2,4.9,4,5.14,-1,1,
-35.1954392388,-59.9233561198,4.89,4.89,0,6.1,47,47,0,0,47,47,12,47,32,0,0,0,0,0,0,,,0,4.7,4.7,5.7,4.1,5.3,4.8,4.9,5.4,5.9,5.4,5.8,4.7,5.2,4.9,4,5.07,-1,1,
-35.1955280359,-59.9235499187,4.89,4.89,0,6.1,47,47,0,0,47,47,12,48,3,0,0,0,0,0,0,,,0,4.8,4.8,5.8,4.8,4.8,5.9,4.2,5.1,4.8,6.6,4.4,4.9,4.8,4.9,4,5.04,-1,1,
-35.1956149675,-59.9237464512,4.89,4.89,0,6,47,47,0,0,47,47,12,48,3,0,0,0,0,0,0,,,0,4.8,4.8,5.8,4.8,4.8,5.9,4.2,5.1,4.8,6.6,4.4,4.9,4.8,4.9,4,5.09,-1,1,
-35.1957076998,-59.9239369655,4.89,4.89,0,6.1,47,47,0,0,47,47,12,48,3,0,0,0,0,0,0,,,0,5.8,5.4,5.2,5.3,4.8,4.7,5.2,5.9,5.9,5.4,4.8,4.9,4.8,4.8,4,5.09,-1,1,
-35.195733235,-59.9240199707,4.89,4.89,0,6,47,47,0,0,47,47,12,48,3,0,0,0,0,0,0,,,0,5.8,5.4,5.2,5.3,4.8,4.7,5.2,5.9,5.9,5.4,4.8,4.9,4.8,4.8,4,4.96,-1,1,
-35.1957817057,-59.9242365935,4.89,4.89,0,6,47,47,0,0,47,47,12,48,34,0,0,0,0,0,0,,,0,5.8,5.4,5.2,5.3,4.8,4.7,5.2,5.9,5.9,5.4,4.8,4.9,4.8,4.8,4,5.26,-1,1,
-35.1958582267,-59.9244410196,4.89,4.89,0,6.1,50,50,0,0,50,50,12,48,34,0,0,0,0,0,0,,,0,4.7,4.8,5.3,4.8,5.4,4.8,5.9,4.8,5.3,5.2,4.8,6.5,4.8,4.7,4,5.08,-1,1,
-35.1959599953,-59.9246242907,4.89,4.89,0,6.1,47,47,0,0,47,47,12,49,4,0,0,0,0,0,0,,,0,4.7,4.8,5.3,4.8,5.4,4.8,5.9,4.8,5.3,5.2,4.8,6.5,4.8,4.7,4,5.09,-1,1,
-35.1960365797,-59.9247348348,4.89,4.89,0,6.1,47,47,0,0,47,47,12,49,4,0,0,0,0,0,0,,,0,4.7,4.8,5.3,4.8,5.4,4.8,5.9,4.8,5.3,5.2,4.8,6.5,4.8,4.7,4,4.99,-1,1,
-35.1961546572,-59.9249027442,4.89,4.89,0,6,44,44,0,0,44,44,12,49,4,0,0,0,0,0,0,,,0,6.3,4.8,4.9,5.4,6.5,4.8,4.7,4.7,5.3,4.8,5.3,4.3,4.8,5,4,5,-1,1,
-35.1962800819,-59.9250673775,4.89,4.89,0,6.2,44,44,0,0,44,44,12,49,34,0,0,0,0,0,0,,,0,6.3,4.8,4.9,5.4,6.5,4.8,4.7,4.7,5.3,4.8,5.3,4.3,4.8,5,4,4.7,-1,1,
-35.1964189231,-59.9252127888,4.89,4.89,0,6,44,44,0,0,44,44,12,49,34,0,0,0,0,0,0,,,0,6.3,4.8,4.9,5.4,6.5,4.8,4.7,4.7,5.3,4.8,5.3,4.3,4.8,5,4,4.97,-1,1,
-35.1965656338,-59.9253487272,4.89,4.89,0,6,44,44,0,0,44,44,12,50,4,0,0,0,0,0,0,,,0,5.9,4.8,4.9,6,5.4,5.4,5.4,5.3,5.3,5.4,6,5.9,4.9,5.4,4,4.67,-1,1,
-35.1967104274,-59.9254801559,4.89,4.89,0,6,50,50,0,0,50,50,12,50,4,0,0,0,0,0,0,,,0,5.9,4.8,4.9,6,5.4,5.4,5.4,5.3,5.3,5.4,6,5.9,4.9,5.4,4,5.34,-1,1,
-35.1968554183,-59.9256143108,4.89,4.89,0,6.1,50,50,0,0,50,50,12,50,4,0,0,0,0,0,0,,,0,5.8,5.4,5.2,5.4,5.4,4.8,5.4,4.9,5.3,4.7,4.9,7.1,5.2,6.2,4,5.22,-1,1,
-35.1969989047,-59.9257502473,4.89,4.89,0,6.1,50,50,0,0,50,50,12,50,34,0,0,0,0,0,0,,,0,5.8,5.4,5.2,5.4,5.4,4.8,5.4,4.9,5.3,4.7,4.9,7.1,5.2,6.2,4,5.29,-1,1,
-35.1971425488,-59.9258862024,4.89,4.89,0,6,50,50,0,0,50,50,12,50,34,0,0,0,0,0,0,,,0,4.7,4.8,6.4,5.3,5.1,4.7,5.3,4.7,5.3,5.3,4.8,5.3,5.3,5.8,4,5.67,-1,1,
-35.1972862068,-59.9260206811,4.89,4.89,0,6,50,50,0,0,50,50,12,51,4,0,0,0,0,0,0,,,0,4.7,4.8,6.4,5.3,5.1,4.7,5.3,4.7,5.3,5.3,4.8,5.3,5.3,5.8,4,5.38,-1,1,
-35.1974242829,-59.9261667672,4.89,4.89,0,6.2,50,50,0,0,50,50,12,51,4,0,0,0,0,0,0,,,0,4.7,4.8,6.4,5.3,5.1,4.7,5.3,4.7,5.3,5.3,4.8,5.3,5.3,5.8,4,5.24,-1,1,
-35.1975593741,-59.9263128664,4.89,4.89,0,6.1,44,44,0,0,44,44,12,51,4,0,0,0,0,0,0,,,0,4.7,4.7,4.2,4.4,4.7,4.7,4.7,4.7,4.1,4.7,4.7,4.7,4.7,4.6,4,4.93,-1,1,
-35.1976916362,-59.9264645409,4.89,4.89,0,6.1,44,44,0,0,44,44,12,51,34,0,0,0,0,0,0,,,0,4.7,4.7,4.2,4.4,4.7,4.7,4.7,4.7,4.1,4.7,4.7,4.7,4.7,4.6,4,4.8,-1,1,
-35.197826981,-59.9266129159,4.89,4.89,0,6.1,38,38,0,0,38,38,12,51,34,0,0,0,0,0,0,,,0,4,4,3.5,4,4,3.4,4,4,4,4,4,4.1,5.2,4,4,4.2,-1,1,
-35.1979346957,-59.9267736794,4.89,4.89,0,6.3,38,38,0,0,38,38,12,52,4,0,0,0,0,0,0,,,0,4,4,3.5,4,4,3.4,4,4,4,4,4,4.1,5.2,4,4,3.92,-1,1,
-35.1979306117,-59.9268496591,4.89,4.89,0,6.2,38,38,0,0,38,38,12,52,4,0,0,0,0,0,0,,,0,4,4,3.5,4,4,3.4,4,4,4,4,4,4.1,5.2,4,4,4.17,-1,1,
-35.1978960405,-59.9270661915,4.89,4.89,0,6.1,38,38,0,0,38,38,12,52,4,0,0,0,0,0,0,,,0,3.6,5.3,4.2,4.6,4.2,4.2,3.6,4.2,4.2,5.4,4.2,3.6,4.7,3.6,4,4.08,-1,1,
-35.1978510301,-59.9272856037,4.89,4.89,0,6.1,38,38,0,0,38,38,12,52,4,0,0,0,0,0,0,,,0,3.6,5.3,4.2,4.6,4.2,4.2,3.6,4.2,4.2,5.4,4.2,3.6,4.7,3.6,4,4.06,-1,1,
-35.1978104713,-59.9275022774,4.89,4.89,0,6.1,38,38,0,0,38,38,12,52,35,0,0,0,0,0,0,,,0,3.6,5.3,4.2,4.6,4.2,4.2,3.6,4.2,4.2,5.4,4.2,3.6,4.7,3.6,4,4.22,-1,1,
-35.197768818,-59.9277178158,4.89,4.89,0,6,38,38,0,0,38,38,12,52,35,0,0,0,0,0,0,,,0,4,4.1,4.2,4,3.6,4.1,4.1,4.1,3.6,3.7,4.5,4.1,4,3.7,4,4.07,-1,1,
-35.1977283434,-59.9279327303,4.89,4.89,0,6.1,38,38,0,0,38,38,12,53,5,0,0,0,0,0,0,,,0,4,4.1,4.2,4,3.6,4.1,4.1,4.1,3.6,3.7,4.5,4.1,4,3.7,4,4.02,-1,1,
-35.1976851291,-59.928150772,4.89,4.89,0,6.1,38,38,0,0,38,38,12,53,5,0,0,0,0,0,0,,,0,5.7,4.1,3.5,4.1,3.6,3.6,4.5,4.1,3.6,4.1,3.5,3.6,4.1,3.5,4,3.98,-1,1,
-35.1976390942,-59.9283680598,4.89,4.89,0,6.1,38,38,0,0,38,38,12,53,5,0,0,0,0,0,0,,,0,5.7,4.1,3.5,4.1,3.6,3.6,4.5,4.1,3.6,4.1,3.5,3.6,4.1,3.5,4,4.13,-1,1,
-35.197590949,-59.9285803277,4.89,4.89,0,6.2,38,38,0,0,38,38,12,53,35,0,0,0,0,0,0,,,0,5.7,4.1,3.5,4.1,3.6,3.6,4.5,4.1,3.6,4.1,3.5,3.6,4.1,3.5,4,4.04,-1,1,
-35.1975388907,-59.9287930123,4.89,4.89,0,6,38,38,0,0,38,38,12,53,35,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.01,-1,1,
-35.1975005963,-59.9290064812,4.89,4.89,0,6.4,38,38,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.98,-1,1,
-35.1975039442,-59.9290671985,0.2445,0.2445,0,6.2,38,38,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.15,-1,1,
-35.1974898842,-59.9290880082,0.2445,0.2445,0,6.5,0,0,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.44,-1,1,
-35.1974623554,-59.9291046935,0.2445,0.2445,0,6.3,0,0,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.05,-1,1,
-35.1974333361,-59.9291049976,0.2445,0.2445,0,6.3,0,0,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,4,0,-1,1,
-35.1974058487,-59.9290884009,0.2445,0.2445,0,6.3,0,0,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,4,0,-1,1,
-35.1973879038,-59.9290601037,0.2445,0.2445,0,6.3,0,0,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,4,0,-1,1,
-35.1973812032,-59.9290199011,0.2445,0.2445,0,6.3,0,0,0,0,38,38,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,4,0,-1,1,
-35.1973891793,-59.9289855443,0.2445,0.2445,0,6.4,0,0,0,0,47,47,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,4,0,-1,1,
-35.1974410779,-59.928835571,4.89,4.89,0,5.8,0,0,0,0,47,47,12,54,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,4,0,-1,1,
-35.1974882681,-59.9286207573,4.89,4.89,0,6.2,47,47,0,0,47,47,12,54,35,0,0,0,0,0,0,,,0,4.2,4.1,5.6,4.1,4.1,3.6,3.6,4.5,4,4,4.1,4,3.6,5.2,4,4.83,-1,1,
-35.1975426762,-59.9284063001,4.89,4.89,0,6.2,38,38,0,0,38,38,12,54,35,0,0,0,0,0,0,,,0,4.2,4.1,5.6,4.1,4.1,3.6,3.6,4.5,4,4,4.1,4,3.6,5.2,4,4.11,-1,1,
-35.1975861502,-59.9281927167,4.89,4.89,0,6.1,38,38,0,0,38,38,12,55,6,0,0,0,0,0,0,,,0,4.2,4.1,5.6,4.1,4.1,3.6,3.6,4.5,4,4,4.1,4,3.6,5.2,4,4.09,-1,1,
-35.19763013,-59.9279761935,4.89,4.89,0,6.1,41.3,38,0,0,38,38,12,55,6,0,0,0,0,0,0,,,0,4,3.5,3.6,4.1,4.1,4.1,4.2,3.5,4.1,3.5,4.1,3.7,4.1,4,4,4.09,-1,1,
-35.1976722744,-59.9277583782,4.89,4.89,0,6.2,38,38,0,0,38,38,12,55,6,0,0,0,0,0,0,,,0,4,3.5,3.6,4.1,4.1,4.1,4.2,3.5,4.1,3.5,4.1,3.7,4.1,4,4,3.99,-1,1,
-35.1977122016,-59.9275392277,4.89,4.89,0,6.1,38,38,0,0,38,38,12,55,36,0,0,0,0,0,0,,,0,4,3.5,4.6,4,4.6,3.9,3.5,3.6,4.6,3.5,4,4.1,3.9,3.5,4,4.07,-1,1,
-35.1977528097,-59.9273196382,4.89,4.89,0,6.1,38,38,0,0,38,38,12,55,36,0,0,0,0,0,0,,,0,4,3.5,4.6,4,4.6,3.9,3.5,3.6,4.6,3.5,4,4.1,3.9,3.5,4,4.31,-1,1,
-35.1977958765,-59.9271058239,4.89,4.89,0,6.2,38,38,0,0,38,38,12,56,6,0,0,0,0,0,0,,,0,4,3.5,4.6,4,4.6,3.9,3.5,3.6,4.6,3.5,4,4.1,3.9,3.5,4,3.93,-1,1,
-35.1978351914,-59.9268860481,4.89,4.89,0,5.1,38,38,0,0,38,38,12,56,36,0,0,0,0,0,0,,,0,4,3.9,3.7,4.1,4.8,4.1,4.8,4.1,4.1,5.2,4.1,3.9,3.9,4.6,4,3.06,-1,1,
-35.1978361648,-59.9267610495,4.89,4.89,0,5.5,38,38,0,0,38,38,12,56,36,0,0,0,0,0,0,,,0,4,3.9,3.7,4.1,4.8,4.1,4.8,4.1,4.1,5.2,4.1,3.9,3.9,4.6,4,3.91,-1,1,
-35.1978103588,-59.9267238545,4.89,4.89,0,5.6,38,38,0,0,38,38,12,56,36,0,0,0,0,0,0,,,0,4,3.9,3.7,4.1,4.8,4.1,4.8,4.1,4.1,5.2,4.1,3.9,3.9,4.6,4,3.98,-1,1,
-35.1976751676,-59.926576707,4.89,4.89,0,5.3,38,38,0,0,38,38,12,57,6,0,0,0,0,0,0,,,0,4,3.9,3.7,4.1,4.8,4.1,4.8,4.1,4.1,5.2,4.1,3.9,3.9,4.6,4,4.22,-1,1,
-35.1975371341,-59.9264294115,4.89,4.89,0,6.1,44,44,0,0,44,44,12,57,6,0,0,0,0,0,0,,,0,5.5,4.9,5.3,5.9,4.9,4.9,5.3,5.2,4.9,5.3,5.4,4.9,4.9,5.8,4,4.32,-1,1,
-35.1973978238,-59.9262739079,4.89,4.89,0,6.1,50,50,0,0,50,50,12,57,6,0,0,0,0,0,0,,,0,5.5,4.9,5.3,5.9,4.9,4.9,5.3,5.2,4.9,5.3,5.4,4.9,4.9,5.8,4,5.25,-1,1,
-35.1972560409,-59.9261294672,4.89,4.89,0,6.1,50,50,0,0,50,50,12,57,36,0,0,0,0,0,0,,,0,5.7,5.8,5.3,5.2,5.2,6.3,5.6,4.6,5.1,5.2,4.7,5.2,5.3,5.7,4,5.58,-1,1,
-35.197113722,-59.9259922215,4.89,4.89,0,6.2,50,50,0,0,50,50,12,57,36,0,0,0,0,0,0,,,0,5.7,5.8,5.3,5.2,5.2,6.3,5.6,4.6,5.1,5.2,4.7,5.2,5.3,5.7,4,5.25,-1,1,
-35.1969681303,-59.9258574623,4.89,4.89,0,6.1,50,50,0,0,50,50,12,58,6,0,0,0,0,0,0,,,0,5.1,5.1,6.1,5.1,5.6,5.1,5.1,5.1,5,5.2,5.2,4.7,5.6,5.1,4,5.45,-1,1,
-35.1968284445,-59.9257186628,4.89,4.89,0,6.2,50,50,0,0,50,50,12,58,6,0,0,0,0,0,0,,,0,5.1,5.1,6.1,5.1,5.6,5.1,5.1,5.1,5,5.2,5.2,4.7,5.6,5.1,4,5.45,-1,1,
-35.1966834373,-59.9255863778,4.89,4.89,0,6.3,50,50,0,0,50,50,12,58,6,0,0,0,0,0,0,,,0,5.1,5.1,6.1,5.1,5.6,5.1,5.1,5.1,5,5.2,5.2,4.7,5.6,5.1,4,5.18,-1,1,
-35.1965363533,-59.9254553159,4.89,4.89,0,6.1,50,50,0,0,50,50,12,58,36,0,0,0,0,0,0,,,0,5.4,5.3,5.2,7,5.9,5.3,5.3,6.7,5.2,5.9,4.8,4.8,5.5,5.9,4,5.38,-1,1,
-35.1963901205,-59.9253195488,4.89,4.89,0,6.1,50,50,0,0,50,50,12,58,36,0,0,0,0,0,0,,,0,5.4,5.3,5.2,7,5.9,5.3,5.3,6.7,5.2,5.9,4.8,4.8,5.5,5.9,4,5.85,-1,1,
-35.1962519572,-59.9251751276,4.89,4.89,0,6.2,44,44,0,0,44,44,12,59,6,0,0,0,0,0,0,,,0,4.2,4.4,5.9,5.4,5.3,5.2,5.8,4.8,4.7,4.9,4.9,4.5,4.8,4.8,4,4.63,-1,1,
-35.196126513,-59.92501207,4.89,4.89,0,6.2,44,44,0,0,44,44,12,59,6,0,0,0,0,0,0,,,0,4.2,4.4,5.9,5.4,5.3,5.2,5.8,4.8,4.7,4.9,4.9,4.5,4.8,4.8,4,4.77,-1,1,
-35.1960008153,-59.924847208,4.89,4.89,0,6,47,47,0,0,47,47,12,59,6,0,0,0,0,0,0,,,0,4.2,4.4,5.9,5.4,5.3,5.2,5.8,4.8,4.7,4.9,4.9,4.5,4.8,4.8,4,4.83,-1,1,
